equation,id,f_value,operating_condition,if,low_impact,inactive
2 HO2 <=> H2O2 + O2,13,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.07399015893261192,True,True
HO2 + O <=> O2 + OH,14,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.012931615516169987,True,True
HO2 + OH <=> H2O + O2,15,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.019958172463898555,True,True
2 O + M <=> O2 + M,16,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.11955567243096973,True,True
2 OH <=> H2O + O,17,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.2015763744721706,True,True
H2O2 (+M) <=> 2 OH (+M),18,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.03485617768242641,True,True
OH* <=> OH,19,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.07253459163731686,True,True
AR + OH* <=> AR + OH,20,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.1623278366788692,True,True
O2 + OH* <=> O2 + OH,21,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.34756765859496047,True,True
H2O + OH* <=> H2O + OH,22,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.19842368311605546,True,True
H2 + OH* <=> H2 + OH,23,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.21862445684272636,True,True
N2 + OH* <=> N2 + OH,24,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.2510840687025697,True,True
OH + OH* <=> 2 OH,25,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.3149104225745417,True,True
H + OH* <=> H + OH,26,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.12697676502797878,True,True
CO + O (+M) <=> CO2 (+M),27,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.2804426980498247,True,True
CO + O2 <=> CO2 + O,29,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.00166598936770065,True,True
CO + HO2 <=> CO2 + OH,30,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.05665646334646962,True,True
C + OH <=> CO + H,31,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.23960098797521123,True,True
C + O2 <=> CO + O,32,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.09224668910875378,True,True
HCO + M <=> CO + H + M,33,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.04232035280841891,True,True
HCO + O2 <=> CO + HO2,34,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.13463264339752198,True,True
H + HCO <=> CO + H2,35,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.423511692963237,True,True
HCO + O <=> CO2 + H,36,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.19313025483724675,True,True
HCO + O <=> CO + OH,37,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.1640148997742668,True,True
HCO + HO2 => CO2 + H + OH,39,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.3165854205739319,True,True
2 HCO => 2 CO + H2,40,0.3,"Pandas(T5=1211.0, T5_units='K', P5=1636000.0, P5_units='Pa', composition='H2:0.0296, CO:0.0296, O2:0.0296, Ar:0.9112', phi=1.0, tau=3.9999999999999996e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001030.xml')",0.2587297741345826,True,True
2 H + M <=> H2 + M,0,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.3817744682631271,True,True
H + O + M <=> OH + M,1,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.16144493449237649,True,True
H + OH (+M) <=> H2O (+M),4,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.007934054239281126,True,True
H + H2O2 <=> H2 + HO2,7,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.7029237770833298,True,True
H + H2O2 <=> H2O + OH,8,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.0056462778144662825,True,True
H2O2 + O <=> HO2 + OH,9,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.005080738957699541,True,True
H2O2 + OH <=> H2O + HO2,10,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.01838994919445932,True,True
H + HO2 <=> H2 + O2,11,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.29561421164897017,True,True
H + HO2 <=> 2 OH,12,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.4345921238853886,True,True
2 HO2 <=> H2O2 + O2,13,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.15359569029006484,True,True
HO2 + O <=> O2 + OH,14,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.048367721927367865,True,True
HO2 + OH <=> H2O + O2,15,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.09059933935410516,True,True
2 O + M <=> O2 + M,16,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.045614450331952494,True,True
2 OH <=> H2O + O,17,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.27356803048673706,True,True
H2O2 (+M) <=> 2 OH (+M),18,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.029108207242033363,True,True
OH* <=> OH,19,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.013585750081636065,True,True
AR + OH* <=> AR + OH,20,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.103422581452024,True,True
O2 + OH* <=> O2 + OH,21,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.40464753203693354,True,True
H2O + OH* <=> H2O + OH,22,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.1213170072564412,True,True
H2 + OH* <=> H2 + OH,23,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.22675549851016708,True,True
N2 + OH* <=> N2 + OH,24,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.39896240562820984,True,True
OH + OH* <=> 2 OH,25,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.33712514855575915,True,True
H + OH* <=> H + OH,26,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.062104143741040986,True,True
CO + O (+M) <=> CO2 (+M),27,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.23618670125191252,True,True
CO + O2 <=> CO2 + O,29,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.08509673139101062,True,True
CO + HO2 <=> CO2 + OH,30,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.042787908075456196,True,True
C + OH <=> CO + H,31,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.19084564077614266,True,True
C + O2 <=> CO + O,32,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.1314182312004898,True,True
HCO + M <=> CO + H + M,33,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.04210531437527837,True,True
HCO + O2 <=> CO + HO2,34,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.05414980263164866,True,True
H + HCO <=> CO + H2,35,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.433156401718914,True,True
HCO + O <=> CO2 + H,36,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.14263270847142925,True,True
HCO + O <=> CO + OH,37,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.1540759548442141,True,True
HCO + HO2 => CO2 + H + OH,39,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.2945080937738778,True,True
2 HCO => 2 CO + H2,40,0.3,"Pandas(T5=1227.0, T5_units='K', P5=1490000.0, P5_units='Pa', composition='H2:0.1254, O2:0.0157, Ar:0.8589', phi=3.9936305732484083, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001015.xml')",0.19797206607492587,True,True
2 H + M <=> H2 + M,0,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.017113020208141577,True,True
H + O + M <=> OH + M,1,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.08450438130426872,True,True
H + OH (+M) <=> H2O (+M),4,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.012631395300342154,True,True
H + H2O2 <=> H2 + HO2,7,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.026463821533417108,True,True
H + H2O2 <=> H2O + OH,8,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.025096580383899433,True,True
H2O2 + O <=> HO2 + OH,9,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.03416713135991952,True,True
H2O2 + OH <=> H2O + HO2,10,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.10629183405909144,True,True
H + HO2 <=> H2 + O2,11,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.07447880842675582,True,True
H + HO2 <=> 2 OH,12,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.06864493417000447,True,True
2 HO2 <=> H2O2 + O2,13,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.019100086209100833,True,True
HO2 + O <=> O2 + OH,14,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.13391500837804504,True,True
HO2 + OH <=> H2O + O2,15,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.008122549498228488,True,True
2 O + M <=> O2 + M,16,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.02740743019895048,True,True
2 OH <=> H2O + O,17,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.059743433396458545,True,True
H2O2 (+M) <=> 2 OH (+M),18,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.24578948144047014,True,True
OH* <=> OH,19,0.3,"Pandas(T5=2109.0, T5_units='K', P5=113999.99999999999, P5_units='Pa', composition='H2:0.0081, O2:0.0403, Ar:0.9516', phi=0.10049627791563275, tau=2.4e-05, tau_units='s', ignition_type='max', ignition_target='OHEX;', ignition_amount='', ignition_units='', filename='x10001011.xml')",0.06981599100074178,True,True
